01/02/2019	, 7.93
01/03/2019	, 8.02
01/04/2019	, 7.78
01/05/2019	, 8.07
01/06/2019	, 8.25
01/07/2019	, 8.14
01/08/2019	, 8.01
01/09/2019	, 7.72
01/10/2019	, 7.66
01/11/2019	, 7.47
01/12/2019	, 7.12
01/01/2020	, 7.12
01/02/2020	, 6.96
01/03/2020	, 6.81
01/04/2020	, 6.09
01/05/2020	, 5.47
01/06/2020	, 5.06
01/07/2020	, 4.82
01/08/2020	, 4.49
01/09/2020	, 4.38
01/10/2020	, 4.2
01/11/2020	, 4.23
01/12/2020	, 4.27
01/01/2021	, 4.22
01/02/2021	, 4.12
01/03/2021	, 4.05
01/04/2021	, 4.07
01/05/2021	, 4.06
01/06/2021	, 4.02
01/07/2021	, 4.32
01/08/2021	, 4.46
01/09/2021	, 4.55
01/10/2021	, 4.84
01/11/2021	, 5.05
01/12/2021	, 5.29
01/01/2022	, 5.53
01/02/2022	, 5.87
01/03/2022	, 6.31
01/04/2022	, 6.56
01/05/2022	, 6.91
01/06/2022	, 7.31
01/07/2022	, 7.76
01/08/2022	, 8.25
01/09/2022	, 8.7
